I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.02076233,-0.75818014,-0.85316086,0.34264058,0.32520938,-1.2931689,0.5311082,0.0075149904,0.037254542,-0.0023175564,0.41868564,0.20666546
0.025957577,-0.6353957,-0.77466893,0.26123393,0.32520938,-1.1065375,0.52170473,-0.078940414,0.0121954335,-0.03838758,0.3928153,0.20666546
-0.17961001,-0.8673219,-0.6961769,0.48219487,0.16276091,-1.246511,0.52170473,-0.072289996,-0.046275828,-0.065440096,0.40143874,0.20666546
-0.17026603,-0.90825003,-0.74327207,0.4938244,0.18775299,-1.3164978,0.47468737,-0.012436257,-0.046275828,-0.101510115,0.43593255,0.20666546
0.13808535,-0.5671821,-0.8845577,0.15656824,0.43767378,-1.1298665,0.48409083,0.027466236,0.0038423953,-0.13758014,0.47042635,0.19671959
0.15677331,-0.5671821,-0.90025604,0.14493872,0.46266586,-1.1531954,0.46528387,0.07401915,0.070666686,-0.13758014,0.48767325,0.22655721
0.110053405,-0.48532584,-0.74327207,0.13330919,0.37519354,-0.96656394,0.5781256,0.113921635,0.11243187,0.006699951,0.60840154,0.29617837
0.08202147,-0.335256,-0.5234945,0.09842063,0.2627292,-0.68661696,0.65335333,0.093970396,0.1876092,0.2321376,0.7981174,0.36579946
0.18480524,-0.08968717,-0.41360566,-0.076022215,0.28772128,-0.38334095,0.5781256,0.08731997,0.24608046,0.32231265,0.8326112,0.41552883
0.42774874,0.38780782,-0.27232006,-0.4249079,0.3876896,0.12989536,0.54051167,0.08731997,0.3463169,0.28624263,0.8498581,0.5050417
0.62397236,0.7561611,-0.17812967,-0.70401645,0.47516188,0.52648705,0.47468737,0.054067895,0.43820032,0.32231265,0.89297533,0.6243923
0.6613483,0.9608018,-0.0054472582,-0.82031167,0.43767378,0.8064341,0.44647694,0.060718313,0.40478817,0.43052274,0.90159875,0.6243923
0.5118446,0.8516601,0.12013994,-0.6923869,0.28772128,0.8064341,0.3524422,0.04076707,0.33796388,0.35838267,0.8498581,0.58460873
0.27824506,0.41509324,0.010251137,-0.35513076,0.17525695,0.36318457,0.33363527,0.014165406,0.31290478,0.28624263,0.7808705,0.55477107
0.34365293,0.074025415,-0.47639927,-0.23883553,0.41268164,-0.29002523,0.22079356,-0.045688335,0.2544335,0.19606757,0.7377533,0.5348793
0.52118856,-0.23975702,-1.1514305,-0.21557648,0.8125549,-1.0598797,0.22079356,-0.045688335,0.20431527,0.078839995,0.6601422,0.49509585
0.110053405,-0.5398967,-0.8060657,0.16819777,0.4001856,-1.0365508,0.4182665,-0.12549333,0.08737277,-0.0744576,0.64289534,0.49509585
-0.20764196,-0.90825003,-0.6961769,0.5170834,0.13776885,-1.2931689,0.59693253,-0.12549333,-0.121453166,-0.2007027,0.5825311,0.37574533
-0.14223409,-0.8673219,-0.7589705,0.47056535,0.20024902,-1.2931689,0.51230127,-0.22524954,-0.11310013,-0.2277552,0.6256484,0.32601595
-0.039450288,-0.78546554,-0.85316086,0.36589965,0.31271335,-1.2931689,0.44647694,-0.17204623,-0.14651227,-0.30891275,0.56528425,0.22655721
-0.17026603,-0.7445374,-0.57058966,0.42404723,0.112776764,-1.0598797,0.6345464,-0.078940414,0.0957258,0.078839995,0.56528425,0.16688195
-0.70287293,-0.25339973,0.8893616,0.551972,-0.824426,0.43317133,1.4902625,0.67920697,1.0479721,0.5116803,0.5566608,-0.061873205
-0.2823938,0.8516601,1.454504,-0.19231746,-0.7619459,1.8095777,3.2957292,3.179763,3.6958847,2.7209692,1.6863327,0.40558296
4.426973,4.0713406,-2.7526674,-4.483611,4.049029,1.4129862,-0.6631329,1.5703627,2.8605812,5.3270283,5.9204464,4.503284
7.3329506,4.330552,-7.3366003,-6.4141116,7.822832,-1.7364185,-5.9008675,-3.4906034,-2.7276006,2.432409,5.9204464,6.591918
2.819808,-0.44439772,-5.248713,-1.5646012,3.9740522,-4.279271,-4.443329,-5.399273,-5.233512,-2.9239893,0.21172285,2.3450286
-0.36648965,-3.0092278,-2.8625562,1.5055927,0.9000271,-4.6991916,-2.8071249,-4.5280685,-4.5986814,-4.3487554,-2.0217507,-0.75808454
-0.5253373,-1.958739,-1.3712081,1.1683367,0.20024902,-2.6929045,-1.4342177,-2.2602768,-2.401832,-2.3919566,-0.917949,-0.5094376
-0.7495929,-1.194747,-0.11533607,0.9822644,-0.44954494,-1.1065375,0.107951894,-0.63092494,-0.6059293,-0.91308564,-0.090097874,-0.19116959
-0.5346813,-1.3311741,-0.6333833,0.91248727,-0.11215191,-1.5964448,0.42767,-0.25850162,-0.33863214,-0.6605955,0.14273524,-0.14144021
-0.5533693,-1.1538188,-0.39790726,0.8310806,-0.19962418,-1.2931689,0.7379846,0.0075149904,-0.096394055,-0.32694775,0.23759322,-0.10165671
-0.4225535,-1.0583199,-0.50779605,0.71478534,-0.074663796,-1.2698399,0.68156374,0.20037705,-0.08804102,-0.27284274,0.33245116,-0.032035574
-0.2730498,-0.94917816,-0.6333833,0.575231,0.075288646,-1.2698399,0.8508263,0.24027954,0.22937441,-0.34498277,0.28933388,0.017693805
-0.2356739,-0.77182287,-0.49209768,0.48219487,0.05029657,-1.0132217,1.0106853,0.20702745,0.3463169,-0.20972021,0.3583215,0.06742319
-0.17961001,-0.66268116,-0.46070087,0.40078825,0.06279261,-0.8965772,0.94486105,0.20702745,0.28784567,-0.14659765,0.3410746,0.10720668
-0.04879427,-0.4034696,-0.38220885,0.20308633,0.1252728,-0.61663014,0.92605406,0.1804258,0.28784567,-0.14659765,0.34969807,0.09726082
-0.20764196,-0.5671821,-0.30371684,0.37752917,-0.024679653,-0.70994586,0.88844013,0.1804258,0.23772743,-0.14659765,0.34969807,0.13704431
-0.41320953,-0.75818014,-0.17812967,0.5868606,-0.19962418,-0.7799326,0.82261586,0.3533366,0.24608046,-0.14659765,0.3410746,0.15693606
-0.21698594,-0.58082485,-0.30371684,0.3891587,-0.012183619,-0.73327476,0.92605406,0.4331416,0.20431527,-0.14659765,0.3583215,0.16688195
-0.17026603,-0.4989686,-0.28801847,0.31938156,0.00031242077,-0.6399591,1.0200888,0.41319036,0.19596224,-0.13758014,0.3410746,0.1469902
-0.15157805,-0.37618417,-0.16243127,0.26123393,-0.037175693,-0.42999876,0.9354575,0.4530928,0.20431527,-0.11052762,0.36694494,0.19671959
-0.10485816,-0.26704246,-0.14673287,0.17982727,-0.012183619,-0.3366831,0.86963326,0.4464424,0.1876092,-0.101510115,0.38419184,0.24644895
-0.10485816,-0.18518615,-0.03684406,0.14493872,-0.062167767,-0.17338063,0.79440546,0.46639362,0.30455175,-0.0744576,0.444556,0.32601595
-0.04879427,-0.08968717,-0.0054472582,0.063532054,-0.024679653,-0.08006494,0.72858113,0.37993827,0.371376,-0.05642259,0.5566608,0.57466286
0.24086913,0.11495355,-0.27232006,-0.19231746,0.2627292,-0.10339387,0.6721603,0.4929953,0.32125783,-0.029370073,0.5394139,0.61444634
0.6146284,0.6879475,-0.24092327,-0.6691278,0.50015396,0.4098424,0.56872207,0.68585736,0.43820032,0.11491001,0.7291298,0.7039593
0.62397236,0.8789455,-0.03684406,-0.762164,0.4251777,0.71311843,0.47468737,0.69250774,0.51337767,0.24115509,0.90159875,0.8233097
0.8669158,0.8380174,-0.49209768,-0.89008874,0.7625707,0.33985564,0.3806526,0.6991582,0.46325943,0.30427763,0.92746913,0.93271434
1.1659232,1.0153726,-0.79036725,-1.1575677,1.0999638,0.2698689,0.29602137,0.81886566,0.66373235,0.5567678,1.2292899,1.28082
1.1472353,1.1245143,-0.6333833,-1.1924564,1.0249876,0.4798292,0.2113901,0.9718253,0.8558522,0.80024046,1.4190058,1.4996294
1.4182109,1.5883666,-0.5548912,-1.5646012,1.162444,0.9464077,0.12675884,0.9252724,0.8558522,0.8723805,1.4362527,1.5891422
1.5396826,1.6702229,-0.66478,-1.6692668,1.2874043,0.9230788,0.051531058,0.9053211,0.9143234,0.8904155,1.4017588,1.5493587
1.4555867,1.4928677,-0.72757363,-1.5413421,1.2624122,0.71311843,0.070338,0.8853699,0.8558522,0.8363105,1.3241478,1.4300082
1.2873951,1.4246541,-0.5234945,-1.4017878,1.0624757,0.82976305,0.19258314,0.85876817,0.9310295,0.80024046,1.2810305,1.3802788
0.820196,0.8653028,-0.38220885,-0.8784592,0.7000905,0.43317133,0.40886307,0.838817,1.031266,0.7641704,1.1947961,1.1017944
0.3903728,0.3605224,-0.24092327,-0.39001936,0.35020146,0.12989536,0.52170473,0.6260036,0.87255824,0.6830129,1.0826912,0.74374276
0.20349321,0.1558817,-0.16243127,-0.19231746,0.20024902,-0.010078171,0.59693253,0.38658866,0.7472627,0.52069783,0.86710495,0.6243923
0.044645537,-0.035116304,-0.11533607,-0.0062450795,0.075288646,-0.10339387,0.68156374,0.1804258,0.6052611,0.30427763,0.694636,0.5348793
-0.011418347,-0.035116304,-0.021145662,0.017013967,0.00031242077,-0.033407092,0.6345464,0.06736873,0.5050246,0.12392752,0.6515187,0.44536644
0.09136545,0.1695244,0.041647945,-0.13416983,0.037800536,0.1765532,0.6157394,0.0008645753,0.42984727,0.078839995,0.5825311,0.35585356
-0.1328901,0.101310834,0.33991754,0.028643489,-0.22461626,0.33985564,0.5781256,-0.085590824,0.33796388,0.006699951,0.5307905,0.2762866
-0.2730498,-0.14425802,0.27712393,0.22634536,-0.28709647,0.08323752,0.56872207,-0.15209498,0.26278654,-0.047405083,0.47042635,0.2365031
-0.4318975,-0.47168317,0.18293355,0.47056535,-0.3620727,-0.2666963,0.59693253,-0.23855038,0.22937441,-0.12856264,0.43593255,0.17682782
-0.5066494,-0.29432786,0.51259995,0.43567678,-0.53701717,0.12989536,0.56872207,-0.29840413,0.23772743,-0.28186023,0.43593255,0.13704431
-0.17026603,0.08766812,0.38701272,0.063532054,-0.2621044,0.36318457,0.56872207,-0.27845287,0.20431527,-0.26382524,0.43593255,0.09726082
-0.14223409,-0.28068513,-0.08393927,0.20308633,-0.062167767,-0.29002523,0.54991513,-0.25850162,0.1876092,-0.20972021,0.43593255,0.04753143
-0.4786174,-0.64903843,0.057346348,0.575231,-0.3370806,-0.49998552,0.52170473,-0.23189996,0.19596224,-0.17365018,0.43593255,0.1469902
-0.7122169,-0.5671821,0.5439968,0.6915263,-0.6994657,-0.08006494,0.52170473,-0.21194872,0.23772743,-0.11052762,0.47042635,0.2663407
-0.674841,-0.4989686,0.57539356,0.6333787,-0.6744736,-0.010078171,0.5311082,-0.17869665,0.2961987,-0.065440096,0.47904977,0.25639483
-0.5253373,-0.28068513,0.5596951,0.44730628,-0.57450527,0.1765532,0.5028978,-0.11219248,0.3463169,-0.020352567,0.47904977,0.2663407
-0.33845767,-0.007830876,0.5596951,0.21471584,-0.44954494,0.38651347,0.5781256,-0.065639585,0.36302298,-0.0023175564,0.47904977,0.24644895
-0.2356739,0.1558817,0.57539356,0.075161576,-0.38706478,0.54981595,0.6721603,-0.032387502,0.371376,0.024734957,0.47904977,0.2762866
-0.123546116,0.2650234,0.51259995,-0.029504126,-0.28709647,0.6198027,0.59693253,0.0075149904,0.33796388,0.051787477,0.48767325,0.21661134
-0.20764196,0.1558817,0.5282984,0.063532054,-0.34957662,0.52648705,0.5593186,0.04741748,0.39643514,0.078839995,0.5307905,0.2663407
-0.3758336,0.19680984,0.85796475,0.14493872,-0.5870013,0.8064341,0.5311082,0.08066956,0.5384368,0.06982249,0.56528425,0.4254747
-0.40386558,-0.1306153,0.5282984,0.30775204,-0.47453701,0.2698689,0.46528387,0.060718313,0.48831853,0.024734957,0.56528425,0.34590772
-0.46927342,-0.36254144,0.37131435,0.44730628,-0.46204093,-0.033407092,0.54051167,0.014165406,0.4549064,-0.0023175564,0.56528425,0.3061242
-0.2730498,0.22409526,0.7166792,0.075161576,-0.47453701,0.71311843,0.62514293,-0.032387502,0.42149425,-0.029370073,0.56528425,0.2762866
-0.067482226,0.38780782,0.5596951,-0.13416983,-0.27460042,0.7364474,0.6157394,-0.072289996,0.2544335,-0.0744576,0.56528425,0.21661134
-0.030106308,0.29230884,0.37131435,-0.11091078,-0.17463212,0.5031581,0.6157394,-0.11884291,0.15419707,-0.101510115,0.5394139,0.1867737
-0.05813825,0.22409526,0.33991754,-0.06439269,-0.17463212,0.43317133,0.56872207,-0.14544456,0.14584403,-0.12856264,0.48767325,0.1469902
-0.07682621,0.08766812,0.23002873,0.0053844433,-0.14964002,0.24653997,0.56872207,-0.14544456,0.11243187,-0.17365018,0.45317945,0.16688195
-0.11420214,0.005811837,0.21433033,0.063532054,-0.16213608,0.15322427,0.5593186,-0.14544456,0.0957258,-0.2007027,0.4100622,0.15693606
-0.11420214,-0.10332987,0.07304473,0.12167966,-0.099655874,-0.05673601,0.51230127,-0.14544456,0.062313657,-0.2277552,0.3755684,0.15693606
-0.09551417,0.060382698,0.23002873,0.028643489,-0.14964002,0.22321105,0.52170473,-0.14544456,0.10407884,-0.27284274,0.33245116,0.15693606
-0.40386558,0.18316713,0.8893616,0.16819777,-0.6369855,0.82976305,0.52170473,-0.14544456,0.24608046,-0.27284274,0.30658078,0.10720668
-0.45992944,0.1558817,0.9521551,0.21471584,-0.68696964,0.82976305,0.52170473,-0.22524954,0.23772743,-0.2367727,0.28933388,0.057477307
-0.24501789,0.19680984,0.6538856,0.063532054,-0.43704885,0.6431316,0.52170473,-0.23855038,0.17925619,-0.2367727,0.25484014,0.0077479267
-0.4225535,-0.062401734,0.63818717,0.284493,-0.53701717,0.43317133,0.4934943,-0.18534707,0.14584403,-0.2367727,0.23759322,-0.0220897
-0.4879614,-0.15790072,0.63818717,0.36589965,-0.57450527,0.31652674,0.46528387,-0.17204623,0.0957258,-0.2367727,0.21172285,-0.091710836
-0.44124147,-0.08968717,0.63818717,0.30775204,-0.5495132,0.38651347,0.43707347,-0.13214374,0.037254542,-0.2367727,0.22896975,-0.07181908
-0.4879614,-0.14425802,0.63818717,0.3542701,-0.57450527,0.36318457,0.4182665,-0.11219248,0.08737277,-0.2367727,0.3410746,-0.04198145
-0.32911372,0.060382698,0.62248874,0.17982727,-0.47453701,0.5031581,0.37124917,-0.16539581,0.17090315,-0.2367727,0.33245116,-0.032035574
-0.20764196,0.19680984,0.57539356,0.04027301,-0.3745687,0.59647375,0.39945957,-0.2052983,0.12078491,-0.2367727,0.28933388,0.017693805
-0.1328901,0.23773797,0.49690148,-0.017874602,-0.28709647,0.5731449,0.43707347,-0.23189996,0.10407884,-0.2367727,0.27208698,-0.012143824
-0.0020743664,0.38780782,0.46550477,-0.1690584,-0.18712813,0.6664606,0.39945957,-0.27180246,0.062313657,-0.2367727,0.22034629,0.11715258
-0.030106308,0.30595154,0.40271112,-0.11091078,-0.18712813,0.54981595,0.37124917,-0.29175368,0.037254542,-0.21873769,0.22896975,0.22655721
-0.07682621,0.14223897,0.29282233,-0.017874602,-0.17463212,0.33985564,0.33363527,-0.30505452,0.0121954335,-0.19168517,0.26346356,0.16688195
-0.45058545,-0.18518615,0.5439968,0.3542701,-0.5120251,0.24653997,0.30542487,-0.3316562,-0.021216717,-0.16463266,0.26346356,0.15693606
-0.70287293,-0.38982686,0.74807596,0.61011964,-0.7619459,0.22321105,0.26781094,-0.34495702,-0.012863682,-0.14659765,0.26346356,0.11715258
-0.39452156,-0.02147359,0.63818717,0.24960442,-0.5245212,0.45650026,0.36184567,-0.3316562,-0.012863682,-0.11052762,0.26346356,0.10720668
-0.26370582,0.12859626,0.591092,0.09842063,-0.41205677,0.54981595,0.44647694,-0.29840413,-0.012863682,-0.101510115,0.26346356,0.06742319
-0.11420214,0.333237,0.5596951,-0.076022215,-0.2995925,0.6897895,0.39945957,-0.2851033,-0.012863682,-0.13758014,0.26346356,0.057477307
-0.188954,0.08766812,0.41840953,0.075161576,-0.2995925,0.38651347,0.3806526,-0.2518512,0.037254542,-0.2548077,0.25484014,0.04753143
-0.656153,-0.38982686,0.6538856,0.575231,-0.6994657,0.15322427,0.3524422,-0.22524954,0.07901973,-0.3720353,0.27208698,0.0077479267
-0.74024886,-0.18518615,1.0306472,0.5403425,-0.8994023,0.59647375,0.3242318,-0.2052983,0.12078491,-0.31793025,0.25484014,0.0077479267
-0.41320953,0.333237,1.0777423,0.11005014,-0.6994657,1.0863812,0.3806526,-0.16539581,0.17925619,-0.2007027,0.28933388,0.017693805
-0.2917378,0.7561611,1.3603135,-0.14579935,-0.7369538,1.6696042,0.54051167,-0.11884291,0.20431527,-0.11954513,0.4273091,0.17682782
-0.10485816,1.0972289,1.4388056,-0.40164885,-0.64948153,1.9962091,0.51230127,-0.045688335,0.32125783,0.033752464,0.43593255,0.2762866
-0.05813825,1.3427979,1.6585832,-0.5412031,-0.6994657,2.3694718,0.3900561,-0.05233875,0.35466993,0.13294502,0.43593255,0.3061242
-0.0020743664,1.4519395,1.6742816,-0.6226098,-0.6744736,2.4861164,0.3148283,0.060718313,0.46325943,0.29526016,0.5911546,0.35585356
0.34365293,1.7657219,1.454504,-0.95986587,-0.3620727,2.5794322,0.2113901,0.02081582,0.5050246,0.3854352,0.70325947,0.32601595
0.17546128,1.4928677,1.4231071,-0.738905,-0.44954494,2.322814,0.11735537,-0.25850162,0.32125783,0.20508507,0.5911546,0.2663407
0.3903728,1.2063706,0.7323775,-0.7505345,-0.037175693,1.5762886,0.03272411,-0.31835535,0.27949262,0.13294502,0.47904977,0.22655721
0.26890108,0.7561611,0.40271112,-0.49468505,0.012808458,0.9464077,-0.042503674,-0.31170496,0.12078491,-0.029370073,0.3755684,0.1867737
-0.22632992,0.19680984,0.591092,0.051902536,-0.38706478,0.59647375,0.051531058,-0.29840413,0.10407884,-0.11052762,0.30658078,0.12709846
-0.2356739,0.21045254,0.6538856,0.051902536,-0.42455286,0.6664606,0.26781094,-0.3383066,0.0038423953,-0.24579021,0.28933388,0.10720668
-0.61877716,0.005811837,1.0306472,0.37752917,-0.824426,0.75977623,0.44647694,-0.27845287,-0.029569754,-0.34498277,0.20309941,-0.0021979464
-0.63746506,0.074025415,1.1562344,0.36589965,-0.88690627,0.8997498,0.26781094,-0.35160744,-0.08804102,-0.45319283,0.22034629,-0.032035574
-0.57205725,-0.25339973,0.6695839,0.45893583,-0.6369855,0.2698689,0.23019704,-0.27180246,-0.22168961,-0.5072979,0.06512421,-0.18122372
-0.674841,0.11495355,1.2661232,0.37752917,-0.9493865,1.0163944,0.4182665,-0.21194872,0.26278654,-0.020352567,0.22896975,-0.17127784
-1.2074478,0.6060912,2.7260745,0.4938244,-1.8990854,2.5327744,2.1485054,1.4440048,1.7913923,0.755153,0.40143874,-0.42987064
0.4184048,2.1340752,1.768472,-1.1691973,-0.42455286,3.139326,2.618679,3.352674,3.9798882,3.6407547,2.6004183,1.1017944
6.2303615,5.299185,-4.369602,-6.1350036,5.8984423,1.2963415,-3.0986326,-0.21859913,1.0479721,4.59661,5.9635634,5.4083586
6.1836414,3.5392747,-6.300506,-5.3558254,6.6357083,-1.6431028,-6.051323,-4.8406377,-4.105852,0.024734957,3.2471771,4.7718225
0.810852,-0.97646356,-2.501493,-0.087651744,1.537325,-2.6929045,-3.7380686,-5.5256305,-5.0748043,-4.132335,-1.7544236,0.06742319
-0.7122169,-2.0133097,-1.1200337,1.2962615,-0.024679653,-2.5296018,-2.5156171,-3.9494822,-3.930438,-3.988055,-2.2114663,-1.2056489
-0.8617206,-0.8673219,0.44980633,0.91248727,-0.7619459,-0.40666986,-0.95464057,-1.7016419,-1.7168833,-1.8328712,-0.9955601,-0.71830106
-0.6281211,-0.048759017,0.983552,0.41241774,-0.81193006,0.6897895,0.3242318,-0.5178678,-0.5808702,-0.77782303,-0.43503582,-0.61884224
-0.57205725,0.019454554,0.983552,0.34264058,-0.77444184,0.7364474,0.59693253,-0.2518512,-0.36369124,-0.5433679,-0.21082616,-0.5392753
-0.95516044,-0.21247159,1.3603135,0.6798967,-1.1743151,0.82976305,0.71917766,-0.072289996,-0.07968798,-0.4351578,-0.14183858,-0.4895459
-0.674841,0.04673998,1.1719328,0.40078825,-0.92439437,0.8997498,0.6909672,0.113921635,-0.021216717,-0.3900703,-0.098721325,-0.400033
-0.60008913,0.29230884,1.3289168,0.2379749,-0.9368904,1.2263547,0.72858113,0.2136779,0.1625501,-0.28186023,-0.07285097,-0.42987064
-0.5814012,0.21045254,1.219028,0.26123393,-0.8744102,1.0630523,0.8038089,0.2203283,0.07901973,-0.29087773,-0.021110278,-0.4398165
-0.6468091,0.18316713,1.2975199,0.31938156,-0.9618824,1.1097101,0.8414228,0.17377539,0.037254542,-0.28186023,-0.003863379,-0.4398165
-0.61877716,0.1558817,1.219028,0.31938156,-0.8994023,1.0397234,0.75679153,0.15382414,-0.021216717,-0.2548077,-0.029733727,-0.4398165
-0.63746506,0.08766812,1.1876311,0.36589965,-0.8994023,0.9464077,0.72858113,0.12057205,-0.07968798,-0.2367727,-0.03835718,-0.4398165
-0.6468091,0.101310834,1.2033296,0.36589965,-0.91189826,0.96973664,0.65335333,0.08066956,-0.121453166,-0.2277552,-0.03835718,-0.42987064
-0.6468091,0.019454554,1.1248375,0.3891587,-0.88690627,0.85309196,0.62514293,0.16712497,-0.11310013,-0.2007027,-0.029733727,-0.36024952
-0.7869688,-0.18518615,1.1091392,0.56360155,-0.9743785,0.6664606,0.7097742,0.1804258,-0.0629819,-0.17365018,-0.055604078,-0.30057424
-0.3197697,0.4833068,1.0934408,-0.0062450795,-0.64948153,1.2263547,0.6909672,0.2668812,-0.021216717,-0.14659765,0.04787731,-0.23095308
-0.05813825,1.0426581,1.3132184,-0.41327834,-0.5620093,1.8562355,0.6345464,0.3466862,0.0038423953,-0.12856264,0.14273524,-0.17127784
-0.188954,0.9335164,1.3917104,-0.2737241,-0.68696964,1.8095777,0.606336,0.32008454,0.053960618,-0.101510115,0.14273524,-0.10165671
-0.09551417,0.8789455,1.1719328,-0.3202422,-0.53701717,1.6229463,0.54991513,0.25358036,0.070666686,-0.09249262,0.116864905,-0.05192733
-0.08617019,0.8925883,1.1719328,-0.3202422,-0.53701717,1.6229463,0.52170473,0.3134341,0.062313657,-0.029370073,0.20309941,0.027639681
