I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.075884454,0.5795311,0.9943493,-0.3238726,-0.7336314,0.800313,-0.54228497,-1.2923472,-0.84754354,-0.9450912,1.5909456,-0.18194105
-0.2603609,0.14394695,0.52018225,0.02566608,-0.5495723,0.31371835,0.2073168,-0.67098904,-0.63412446,-0.99526286,1.389138,-0.43036604
-0.71232814,0.74287516,1.9637575,-0.13245855,-1.866303,1.3229518,1.0376449,0.063343264,-0.42875892,-0.83758044,1.4900417,-0.36993837
0.16393493,1.7841936,2.574906,-1.1644298,-1.611452,2.2781188,0.78393346,0.51524,0.3000873,-0.07783782,2.0450132,0.5029063
3.8350163,3.3427682,0.7941454,-3.7776475,2.4095323,2.5484495,-2.1106825,0.9953804,2.039654,1.7104244,3.2617955,2.8864436
6.2977767,4.0710106,-0.9023188,-5.3256044,5.4394283,2.3051522,-5.431995,-1.927827,2.0316007,3.1259828,4.158059,4.699275
2.2392948,0.307291,-2.0824678,-1.1977192,3.117452,-0.686504,-2.7218964,-4.6462684,-1.000561,0.40596056,2.2497888,1.5503199
-2.363392,-1.9046596,-0.24902202,2.2310886,-1.6397687,-1.36233,0.26497847,-4.250859,-3.9441333,-2.9519587,0.40384108,-1.8336318
-2.529421,-1.5575536,0.47803408,2.0896087,-2.262738,-0.82166916,0.8069982,-2.6762812,-3.340117,-2.7906926,0.45726082,-1.9209161
-2.1051254,-1.6120017,-0.09096636,1.9314841,-1.5548184,-1.1010106,2.213943,-1.3629559,-2.0596027,-2.1348767,0.62939095,-1.7060622
-1.3764434,-0.91098344,0.17245977,1.1824727,-1.1725416,-0.52430576,2.4099927,-0.65686727,-1.4435061,-1.6618296,0.9469414,-1.2293546
-0.33415148,0.12352896,0.5834045,0.07560018,-0.64868104,0.33174038,1.1875652,-0.36737087,-0.52137476,-1.0705204,1.2763629,-0.62507755
-0.18657032,0.7224571,1.3209977,-0.357162,-1.0309577,1.0436103,0.5186898,-0.43797973,-0.31600922,-0.8698337,1.4425576,-0.3497958
-0.20501797,0.68842715,1.2999235,-0.33219492,-1.0309577,1.0165772,0.34570482,-0.33206645,-0.23547372,-0.726486,1.4633319,-0.22222619
-0.11277975,0.7973231,1.3631458,-0.44038546,-1.0026408,1.1066874,0.2073168,-0.31794468,-0.1267508,-0.6655633,1.4662997,-0.18865523
-0.06666063,0.8517712,1.394757,-0.4986419,-0.9884826,1.1607535,0.25344613,-0.24027489,-0.038161747,-0.59030575,1.4781708,-0.1416559
0.016353771,0.88580114,1.3631458,-0.55689836,-0.90353215,1.1697645,0.21884914,-0.16966602,0.06250762,-0.55088514,1.4811385,-0.108084954
0.1547111,1.0287273,1.4263681,-0.6983783,-0.84689856,1.2869077,0.23038144,-0.09199626,0.09874859,-0.49712974,1.4900417,-0.05437144
0.2377255,1.0967872,1.4369051,-0.7732794,-0.79026496,1.3319627,0.23038144,0.07040415,0.20747152,-0.42545593,1.487074,-0.0140863
0.31151608,1.1512352,1.4263681,-0.8481806,-0.7336314,1.3680068,0.23038144,0.268109,0.35646215,-0.3573658,1.5493969,0.026198842
0.34841138,1.1376232,1.3631458,-0.8565029,-0.64868104,1.3319627,0.23038144,0.3810832,0.4611583,-0.28569195,1.5850102,0.09334074
0.4406496,1.1920712,1.3420717,-0.93140405,-0.5637307,1.3680068,0.23038144,0.52936184,0.6786042,-0.21043442,1.6295265,0.19405359
0.67124516,1.3281914,1.2893865,-1.122818,-0.35135475,1.4220729,0.24191381,0.8541627,0.92423743,-0.092172585,1.6918496,0.28133804
0.78193104,1.4098634,1.2893865,-1.2143639,-0.2664044,1.4761388,0.34570482,1.0730503,1.1416832,0.026089242,1.7601081,0.3820509
0.7542595,1.4506993,1.38422,-1.2310086,-0.35135475,1.548227,0.4725605,1.3978511,1.4356378,0.14793476,1.8046244,0.5297631
0.7358119,1.4983413,1.4790534,-1.2559756,-0.43630514,1.6203151,0.48409286,1.6873474,1.6611372,0.23394336,1.8402377,0.596905
0.8096025,1.5595955,1.4895905,-1.3225543,-0.37967154,1.6653701,0.41489884,1.8638695,1.826235,0.31278458,1.8639797,0.6506185
0.8557216,1.5936254,1.4895905,-1.3641661,-0.35135475,1.6924032,0.3687695,1.9274175,1.8785831,0.36653996,1.8343021,0.70433205
0.8649454,1.6276555,1.5422757,-1.3891332,-0.37967154,1.7374582,0.3111078,1.8144433,1.8624759,0.33070302,1.81056,0.6573327
0.92951214,1.6821035,1.5422757,-1.4473896,-0.32303798,1.7644913,0.25344613,1.7367736,1.7255657,0.28411505,1.7838503,0.60361916
0.87416923,1.6480734,1.5528127,-1.4057779,-0.37967154,1.7464693,0.2073168,1.3696074,1.4638253,0.2088575,1.7571404,0.54990566
0.65279746,1.5323714,1.626572,-1.2310086,-0.59204745,1.7104253,-0.057926904,0.8541627,1.0812817,0.06909354,1.6829462,0.5029063
0.44987342,1.3554153,1.5844238,-1.0312723,-0.7336314,1.57526,-0.2770413,0.3810832,0.5658545,-0.14592797,1.5583003,0.40219346
0.2746208,1.1240113,1.4263681,-0.8148912,-0.7477898,1.3499848,-0.34623525,0.0068561593,0.17525731,-0.3501984,1.4425576,0.20076777
0.16393493,0.89260715,1.1945531,-0.62347716,-0.6769978,1.1066874,-0.36929992,-0.22615314,-0.10661692,-0.43262333,1.3594602,0.07319816
0.108592,0.76329315,1.0575715,-0.5236089,-0.6345226,0.96251124,-0.33470294,-0.4591624,-0.2757415,-0.5473014,1.2941695,-0.00065791904
0.025577594,0.70884514,1.0681086,-0.44870785,-0.70531464,0.9264672,-0.34623525,-0.60744107,-0.42875892,-0.67631435,1.1724913,-0.11479914
-0.075884454,0.6339791,1.0681086,-0.357162,-0.77610654,0.8724011,-0.34623525,-0.70629346,-0.5334551,-0.726486,1.1101683,-0.20208363
-0.0943321,0.6203671,1.0681086,-0.34051728,-0.79026496,0.8633901,-0.34623525,-0.70629346,-0.50124085,-0.7193186,1.1190716,-0.18865523
-0.12200357,0.59994906,1.0681086,-0.31555024,-0.8185818,0.85437906,-0.34623525,-0.65686727,-0.49721405,-0.70498383,1.1101683,-0.18865523
-0.14045121,0.57272506,1.0470345,-0.2905832,-0.8185818,0.827346,-0.34623525,-0.61450195,-0.4770802,-0.6978165,1.1012651,-0.18865523
-0.12200357,0.5659191,1.0154234,-0.2905832,-0.77610654,0.809324,-0.34623525,-0.56507576,-0.4609731,-0.6870654,1.0982972,-0.18865523
-0.1773465,0.5318891,1.0154234,-0.24064909,-0.8185818,0.78229094,-0.34623525,-0.51564956,-0.45291957,-0.679898,1.1072006,-0.18865523
0.016353771,0.64759105,0.9943493,-0.40709606,-0.6628395,0.85437906,-0.34623525,-0.4944668,-0.4327857,-0.6655633,1.1161039,-0.16179848
0.20083022,0.77009916,0.9522011,-0.5652207,-0.49293873,0.9084452,-0.34623525,-0.52271044,-0.42070538,-0.65481216,1.1250072,-0.12822753
0.18238257,0.75648713,0.96273816,-0.54857606,-0.50709707,0.9084452,-0.3923646,-0.52271044,-0.40862504,-0.6404774,1.1339103,-0.09465659
0.1916064,0.79051715,0.9943493,-0.5735431,-0.53541386,0.94448924,-0.40389696,-0.52271044,-0.39251795,-0.62972635,1.1428137,-0.07451401
0.12703963,0.79051715,1.0786457,-0.5402537,-0.6345226,0.9805332,-0.40389696,-0.52271044,-0.3804376,-0.6118079,1.1457814,-0.03422887
0.03480141,0.81093514,1.2261643,-0.5152866,-0.8044234,1.0616324,-0.40389696,-0.52271044,-0.41265184,-0.5795547,1.1309426,-0.027514677
-0.0020938772,0.8245472,1.2893865,-0.50696427,-0.861057,1.0976764,-0.3923646,-0.5509539,-0.44083926,-0.55088514,1.1220393,-0.05437144
-0.0020938772,0.8245472,1.2683125,-0.50696427,-0.861057,1.0886654,-0.4269616,-0.5580148,-0.44083926,-0.5222156,1.1101683,-0.07451401
-0.011317696,0.81774116,1.2788495,-0.4986419,-0.8752154,1.0886654,-0.4615586,-0.5580148,-0.44083926,-0.49712974,1.1012651,-0.101370774
0.025577594,0.8449652,1.2788495,-0.5319313,-0.8327401,1.0976764,-0.49615562,-0.5580148,-0.44083926,-0.4899624,1.0864263,-0.12151334
0.09936818,0.89941317,1.2788495,-0.5985101,-0.79026496,1.1427314,-0.5192203,-0.5580148,-0.44083926,-0.4792113,1.0923617,-0.09465659
0.12703963,0.89260715,1.2367014,-0.5985101,-0.7336314,1.1156985,-0.56534964,-0.5580148,-0.44083926,-0.4684602,1.1339103,-0.08794238
0.13626346,0.88580114,1.2156272,-0.5985101,-0.71947306,1.1066874,-0.57688195,-0.5580148,-0.42070538,-0.45770916,1.1457814,-0.08794238
0.09936818,0.8653832,1.2261643,-0.5735431,-0.7619482,1.0976764,-0.53075266,-0.5580148,-0.42070538,-0.45054176,1.1220393,-0.05437144
0.12703963,0.8449652,1.1734791,-0.5818654,-0.6911562,1.0616324,-0.48462328,-0.57213664,-0.42070538,-0.4433744,1.113136,-0.05437144
0.13626346,0.8653832,1.1840161,-0.5985101,-0.6911562,1.0796543,-0.45002627,-0.59331924,-0.42070538,-0.42545593,1.1012651,-0.047657244
0.071696706,0.7973231,1.152405,-0.5236089,-0.71947306,1.0165772,-0.41542926,-0.5580148,-0.42070538,-0.42187223,1.0804907,-0.0073721083
0.21927786,0.9674732,1.2472384,-0.6983783,-0.6628395,1.1697645,-0.34623525,-0.52271044,-0.40862504,-0.4039538,1.1309426,0.03291303
0.4406496,1.2533253,1.4369051,-0.9646935,-0.6345226,1.440095,-0.36929992,-0.5085886,-0.4005715,-0.3537821,1.1606202,0.06648398
0.49599254,1.2465193,1.3526088,-0.9896605,-0.53541386,1.4040508,-0.3923646,-0.4450406,-0.3844644,-0.30361038,1.1279749,0.106769115
0.4867687,1.1920712,1.2893865,-0.9563711,-0.49293873,1.3409737,-0.49615562,-0.5085886,-0.3804376,-0.27135718,1.1161039,0.14705426
0.4867687,1.1376232,1.2050903,-0.9147594,-0.43630514,1.2688856,-0.7959964,-0.60744107,-0.35627696,-0.27852455,1.089394,0.1201975
0.7265881,1.1240113,0.9100529,-1.0146276,-0.054028478,1.1247095,-0.87672275,-0.65686727,-0.3683573,-0.26777348,1.0775229,0.07991236
0.66202134,0.94024915,0.699312,-0.8731476,0.030921891,0.91745615,-0.7383347,-0.6003801,-0.37641084,-0.3000267,1.0537808,0.019484652
0.39453048,0.81093514,0.7941454,-0.6817336,-0.23808761,0.8724011,-0.7729317,-0.65686727,-0.41667858,-0.33227992,1.027071,-0.0073721083
0.2838446,0.6748151,0.7309232,-0.5402537,-0.2805628,0.7552579,-0.5999466,-0.60744107,-0.38849115,-0.32869625,0.9973934,-0.06779982
0.14548728,0.70884514,0.9311271,-0.50696427,-0.52125543,0.8633901,-0.62301135,-0.63568467,-0.40862504,-0.32511255,0.964748,-0.08794238
0.12703963,0.5931431,0.77307135,-0.42374077,-0.42214674,0.71921384,-0.5192203,-0.62156284,-0.40459827,-0.30719408,0.94397366,-0.081228204
0.071696706,0.57272506,0.7941454,-0.38212904,-0.4787803,0.71020293,-0.4615586,-0.46622333,-0.37641084,-0.31794515,0.90539277,-0.101370774
0.09936818,0.5659191,0.75199723,-0.39045137,-0.43630514,0.6921809,-0.53075266,-0.6286237,-0.42875892,-0.31077778,0.8994572,-0.05437144
-0.24191324,0.19158898,0.57286745,-0.0076233163,-0.5637307,0.3677844,0.6686102,0.34577876,-0.0019207759,-0.36811686,0.85494083,-0.3296532
-0.41716588,1.0491452,2.100739,-0.45703018,-1.7388774,1.5842711,1.2221622,0.8188582,0.1953912,-0.052751977,0.9291349,-0.2087978
1.0678695,1.9271197,1.7635536,-1.6637708,-0.36551315,2.0258107,0.24191381,1.2495724,1.1779243,1.0546088,1.537526,1.0601841
4.4068933,3.6218143,0.57286745,-4.2020874,2.9900262,2.6475704,-3.1485925,0.55054456,2.474546,3.2334933,3.080762,3.9137144
4.8311887,2.8323178,-1.1341338,-3.9108052,4.4766574,1.3860289,-4.1173086,-2.3867848,1.4920127,3.9108114,3.3330216,4.632133
0.16393493,-0.6591613,-1.2078931,0.33359298,0.93705904,-0.94782335,-0.81906104,-3.4459178,-1.6126307,0.32353565,0.9795868,0.67076105
-2.5663164,-1.1355815,1.1734791,1.8482606,-2.7441232,-0.2449644,0.7493365,-2.365602,-3.3481705,-2.3140614,-0.44197094,-1.8202033
-1.8745298,-1.1696115,0.33051544,1.5569783,-1.6680856,-0.63243794,1.7526497,-0.45210153,-2.051549,-1.6976665,-0.18971123,-1.55835
-1.4410101,-1.3805976,-0.49137408,1.498722,-0.77610654,-1.1190326,2.998142,0.31047434,-1.286462,-1.3249626,-0.008677772,-1.3770669
-0.9244761,-0.9518195,-0.41761476,0.99938095,-0.42214674,-0.81265813,2.7098334,0.47993562,-0.855597,-0.9092543,0.1871945,-0.994358
-0.011317696,0.007826903,0.024941133,0.0006990323,-0.02571169,0.016354939,1.3259531,0.52230096,-0.10661692,-0.28210825,0.5522292,-0.51765054
0.29306844,0.6680091,0.699312,-0.5402537,-0.252246,0.7372359,0.56481916,0.20456101,0.04640052,-0.045584593,0.75700474,-0.16851267
0.08092053,0.6203671,0.8679047,-0.41541845,-0.52125543,0.77327996,0.21884914,0.24692634,0.16720377,0.015338168,0.7748112,-0.04094306
0.108592,0.7769051,1.0786457,-0.5236089,-0.64868104,0.9715223,0.05739644,0.19750014,0.21552508,0.05475878,0.86977965,0.012770461
0.21927786,0.76329315,0.9311271,-0.5735431,-0.45046356,0.89943415,0.1496551,0.25398722,0.324248,0.13718368,0.8816507,0.07319816
0.2377255,0.7973231,0.96273816,-0.5901877,-0.4787803,0.9354782,0.091993436,0.25398722,0.35646215,0.15868583,0.86977965,0.106769115
0.32996374,0.81774116,0.8784418,-0.6484442,-0.35135475,0.91745615,0.13812278,0.268109,0.45713156,0.2590292,0.94397366,0.19405359
0.5144402,0.93344325,0.85736775,-0.8065688,-0.18145403,0.9805332,0.10352577,0.33871788,0.573908,0.33428672,1.0181677,0.2544813
0.6159022,0.98108524,0.8152196,-0.88147,-0.08234527,0.9985553,0.17271979,0.46581382,0.6383364,0.35937256,1.0775229,0.29476643
0.7358119,1.0083092,0.70984906,-0.9480487,0.08755547,0.9715223,0.21884914,0.59997076,0.7430326,0.44896486,1.1072006,0.29476643
0.83727396,1.0423392,0.6677009,-1.0146276,0.18666422,0.9715223,0.24191381,0.8117974,0.93631774,0.55647564,1.1309426,0.40219346
0.938736,1.0627573,0.57286745,-1.0812063,0.32824814,0.94448924,0.29957548,1.0518675,1.165844,0.6711537,1.1606202,0.5163347
1.1139886,1.1376232,0.4885711,-1.1977192,0.5123073,0.96251124,0.33417246,1.2354506,1.379263,0.8252525,1.2081044,0.6237617
1.1232125,1.1240113,0.45695996,-1.1977192,0.55478245,0.9354782,0.3803018,1.5390688,1.6852978,1.0223556,1.2526209,0.75804555
1.1508839,1.2261013,0.5834045,-1.2726203,0.48399046,1.0616324,0.40336648,1.7226518,1.9027437,1.1226989,1.2704273,0.7647598
1.1877792,1.2805494,0.62555265,-1.3225543,0.48399046,1.1156985,0.44949582,1.8144433,2.0356274,1.1836216,1.2793307,0.83861583
1.1785554,1.2397133,0.57286745,-1.289265,0.5123073,1.0616324,0.46102813,1.8285651,2.0678418,1.2087075,1.2526209,0.87218684
1.14166,1.2261013,0.59394157,-1.264298,0.48399046,1.0616324,0.3803018,1.7861997,2.0154936,1.1836216,1.2170078,0.8050449
1.1785554,1.1920712,0.50964516,-1.264298,0.55478245,1.0075663,0.28804314,1.6449821,1.8946902,1.1262827,1.1724913,0.77147394
1.0586456,1.1716533,0.6044786,-1.1977192,0.39904016,1.0345993,0.19578446,1.2989986,1.5806017,0.9721839,1.0864263,0.70433205
0.81882626,1.1444292,0.83629364,-1.072884,0.07339707,1.1156985,0.1496551,0.9388933,1.165844,0.8145014,1.0211354,0.67076105
0.8464978,1.1308173,0.78360844,-1.072884,0.11587226,1.0886654,0.08046111,0.59997076,0.7833003,0.61023104,0.9528769,0.57676244
0.71736425,0.9674732,0.6782379,-0.9147594,0.08755547,0.9264672,0.0458641,0.34577876,0.46518508,0.3880421,0.8638441,0.42233604
0.4406496,0.71565115,0.6044786,-0.6401219,-0.08234527,0.7372359,-0.011797569,0.1621957,0.1953912,0.24827813,0.7421659,0.24105293
0.26539698,0.5386951,0.5307193,-0.44870785,-0.15313724,0.5840487,-0.057926904,0.035099708,0.018213097,0.16585322,0.62345546,0.1201975
0.21005404,0.44341105,0.4464229,-0.36548433,-0.15313724,0.4849276,-0.0002652323,-0.056691833,-0.09856337,0.10851416,0.58784235,0.11348331
0.08092053,0.42979902,0.57286745,-0.29890552,-0.32303798,0.5299826,-0.0002652323,-0.12023982,-0.17104532,0.09417939,0.56113243,0.11348331
0.08092053,0.40257505,0.54125637,-0.28226084,-0.30887958,0.49393857,0.011267104,-0.09905715,-0.16701853,0.10134677,0.5284871,0.106769115
0.30229226,0.37535104,0.23568206,-0.37380666,0.07339707,0.34976238,0.05739644,-0.07787449,-0.1428579,0.10493046,0.504745,0.1201975
0.2746208,0.35493302,0.23568206,-0.34051728,0.059238672,0.33174038,0.05739644,-0.06375272,-0.12272401,0.0905957,0.48397067,0.10005493
0.25617313,0.33451504,0.21460795,-0.3238726,0.045080274,0.31371835,0.034331765,-0.042570055,-0.09453659,0.1336,0.46616408,0.059769794
0.21005404,0.307291,0.23568206,-0.2905832,0.0026050985,0.30470732,-0.0002652323,-0.014326502,-0.08245627,0.22677596,0.44242203,0.16048263
0.1547111,0.38215703,0.4148118,-0.30722788,-0.15313724,0.4218505,-0.0002652323,-0.08493538,-0.086483054,0.22677596,0.43945426,0.2477671
0.2377255,0.45702302,0.4464229,-0.39045137,-0.124820456,0.49393857,-0.04639458,-0.14848337,-0.078429505,0.22319229,0.44835752,0.2477671
0.26539698,0.44341105,0.38320068,-0.39045137,-0.06818687,0.45789453,-0.057926904,-0.09905715,-0.06634917,0.23035966,0.45132527,0.28133804
0.30229226,0.450217,0.35158953,-0.41541845,-0.011553299,0.44888353,-0.057926904,-0.06375272,-0.054268844,0.21960859,0.48990616,0.28805226
0.3207399,0.450217,0.3199784,-0.42374077,0.016763495,0.43987253,-0.115588576,-0.028448278,-0.042188525,0.26619658,0.5819068,0.314909
0.39453048,0.450217,0.24621908,-0.45703018,0.13003065,0.40382847,-0.15018559,0.020977937,-0.038161747,0.3020335,0.62939095,0.30819482
0.1916064,0.43660504,0.45695996,-0.34883964,-0.16729563,0.47591656,-0.19631495,0.028038826,-0.058295622,0.2948661,0.63235873,0.27462387
-0.011317696,0.40938106,0.6466268,-0.24897145,-0.43630514,0.5480047,-0.23091193,0.0068561593,-0.078429505,0.2984498,0.641262,0.28805226
0.09936818,0.41618705,0.54125637,-0.29890552,-0.2805628,0.5029496,-0.2885736,-0.014326502,-0.09453659,0.2984498,0.6501653,0.26119548
0.13626346,0.38896304,0.45695996,-0.29890552,-0.20977081,0.44888353,-0.26550892,-0.028448278,-0.11467048,0.2948661,0.65610087,0.2477671
0.18238257,0.37535104,0.38320068,-0.31555024,-0.124820456,0.41283947,-0.19631495,-0.056691833,-0.11064369,0.31278458,0.64422977,0.2477671
0.26539698,0.38896304,0.2989043,-0.357162,0.0026050985,0.38580644,-0.13865325,-0.06375272,-0.090509824,0.31278458,0.6382943,0.22091034
0.33918753,0.40938106,0.24621908,-0.40709606,0.101713866,0.3767954,-0.10405624,-0.06375272,-0.078429505,0.31636828,0.62939095,0.21419616
0.45909724,0.45702302,0.1829968,-0.49031958,0.2291394,0.3767954,-0.034862243,-0.06375272,-0.062322397,0.31278458,0.6204877,0.20748195
0.5144402,0.45702302,0.119774535,-0.5152866,0.31408978,0.35877338,-0.0002652323,-0.06375272,-0.05024207,0.32353565,0.6115844,0.22091034
0.39453048,0.5659191,0.42534885,-0.5319313,0.016763495,0.55701566,-0.08099159,-0.06375272,-0.0301082,0.42029533,0.6115844,0.20076777
0.49599254,0.78371114,0.65716386,-0.6983783,-0.06818687,0.800313,-0.19631495,-0.06375272,-0.026081424,0.49196917,0.6590686,0.34847996
0.6435737,0.81774116,0.54125637,-0.78992414,0.13003065,0.77327996,-0.26550892,-0.06375272,-0.005947551,0.5098876,0.6709396,0.5029063
0.44987342,0.78371114,0.70984906,-0.6817336,-0.13897885,0.818335,-0.41542926,-0.11317893,-0.005947551,0.5313898,0.6768752,0.3820509
0.57900697,0.73606914,0.47803408,-0.715023,0.11587226,0.6921809,-0.47309095,-0.1343616,0.018213097,0.5600593,0.691714,0.48947796
0.8003787,0.68842715,0.15138568,-0.7816018,0.4981489,0.52097166,-0.45002627,-0.17672691,0.018213097,0.50272024,0.6382943,0.63047594
0.6896928,0.504665,-0.006670003,-0.62347716,0.5264657,0.33174038,-0.40389696,-0.20497046,0.010159548,0.44896486,0.5344226,0.5834766
0.7358119,0.36173904,-0.28063318,-0.55689836,0.75299996,0.11547607,-0.3577676,-0.233214,-0.02205465,0.4310464,0.46913183,0.54990566
0.70814043,0.30048501,-0.34385547,-0.4986419,0.7671584,0.052398987,-0.34623525,-0.24027489,-0.08245627,0.49196917,0.56113243,0.5431915
0.43142578,0.13714094,-0.28063318,-0.27393848,0.5123073,-0.028700123,-0.23091193,-0.15554425,-0.038161747,0.5600593,0.5462937,0.4626212
0.11781581,0.028244909,-0.09096636,-0.06587976,0.15834744,-0.01968911,-0.31163827,-0.22615314,-0.10661692,0.5385571,0.46616408,0.30148062
0.025577594,-0.10106914,-0.18579978,0.050633132,0.14418906,-0.14584327,-0.057926904,-0.0708136,0.022239873,0.563643,0.48397067,0.22091034
0.1547111,0.15075296,0.05655227,-0.16574796,0.08755547,0.12448709,-0.31163827,-0.20497046,-0.1267508,0.5278061,0.4720996,0.314909
0.09936818,-0.5094293,-0.9023188,0.2670142,0.68220806,-0.71353704,0.35723713,0.3810832,0.18331087,0.54930824,0.48693845,0.2544813
-0.2234656,-0.19635315,-0.03828113,0.22540246,-0.13897885,-0.14584327,1.3951472,1.1012937,0.5900151,0.50272024,0.40977663,-0.04094306
0.16393493,1.2465193,1.7424794,-0.83985823,-1.0451162,1.566249,0.78393346,1.1648418,0.9121571,1.1943728,0.7124883,0.5700482
2.6359193,2.2401958,0.45695996,-2.5542622,1.7157708,1.6743811,-1.4418072,0.8188582,2.023547,3.5094376,2.3922412,3.477292
